Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Weekday,Month,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6
118.470603286455,0.48046985529040537,-0.34501474740884047,-0.2110506780081974,61.0,0.0,3,11,False,False,False,False,False
132.796244239256,-0.6550389080035429,-0.3693197963026754,-0.47102699980986057,61.0,0.0,4,11,False,False,False,False,False
99.9317959514759,0.10196693419242261,-0.5950095360311415,1.3488072528017814,63.0,0.0,5,11,False,False,False,False,False
108.561660295105,-1.0335418291015257,-0.6939658065274691,0.3089019655951289,63.0,0.0,6,11,False,False,False,False,False
124.580485617569,-1.0335418291015257,-0.5099418649027196,-1.5109322870165132,61.0,0.0,0,11,False,False,False,False,False
111.970870543294,0.8589727763883881,-0.839796099890478,-0.47102699980986057,61.0,0.0,1,11,False,False,False,False,False
78.0382483442215,-1.4120447501995084,-0.44223494298417965,0.3089019655951289,0.0,0.0,2,11,False,False,False,False,False
121.180219705286,0.10196693419242261,-0.7009101062114218,-0.47102699980986057,21.0,0.0,3,11,False,False,False,False,False
122.76929773359,0.8589727763883881,-0.7686170281299617,-1.25095596521485,21.0,0.0,4,11,False,False,False,False,False
126.793397398979,1.2374756974863708,-0.4318184934582506,0.3089019655951289,61.0,0.0,5,11,False,False,False,False,False
74.3945185864517,-1.0335418291015257,-0.4300824185372625,-0.7310033216115237,0.0,0.0,6,11,False,False,False,False,False
129.109032642028,0.8589727763883881,-0.7408398293941504,-1.5109322870165132,63.0,0.0,0,11,False,False,False,False,False
106.906118646237,1.2374756974863708,-0.8536846992583835,-0.7310033216115237,61.0,0.0,1,11,False,False,False,False,False
124.324612351715,0.48046985529040537,-1.1297206116955076,-1.25095596521485,61.0,0.0,2,11,False,False,False,False,False
144.359927455555,-1.0335418291015257,-1.2095800580609648,-0.7310033216115237,10.0,0.0,3,11,False,False,False,False,False
107.962731413831,0.8589727763883881,-0.917919471334947,-0.2110506780081974,21.0,0.0,4,11,False,False,False,False,False
96.5196766761341,-0.6550389080035429,-0.9821542434115106,-1.25095596521485,61.0,0.0,5,11,False,False,False,False,False
76.4120061231823,-1.790547671297491,-1.0255561164362157,1.3488072528017814,61.0,0.0,6,11,False,False,False,False,False
129.81992805086,-1.790547671297491,-1.1505535107473661,-0.2110506780081974,61.0,0.0,0,11,False,False,False,False,False
123.431703158233,-1.0335418291015257,-1.3432578269770565,-1.25095596521485,61.0,0.0,1,11,False,False,False,False,False
93.5321454303922,1.2374756974863708,-0.6488278585817758,0.3089019655951289,61.0,0.0,2,11,False,False,False,False,False
128.842426194061,-1.0335418291015257,-0.5498715880854482,1.8687598964051078,61.0,0.0,3,11,False,False,False,False,False
104.966463375073,1.2374756974863708,-0.8328518002065252,0.048925643793465735,63.0,0.0,4,11,False,False,False,False,False
104.09003869481,0.8589727763883881,-0.8970865722830885,-0.2110506780081974,20.0,0.0,5,11,False,False,False,False,False
68.0762231823542,0.10196693419242261,-0.46133176711505003,2.388712540008434,61.0,0.0,6,12,False,False,False,False,False
113.931498716313,-1.790547671297491,-1.2390933317177644,-1.7709086088181762,10.0,0.0,0,12,False,False,False,False,False
94.7658652080226,1.2374756974863708,-1.42658942318449,-1.25095596521485,28.0,0.0,1,12,False,False,False,False,False
128.922855106228,0.8589727763883881,-0.8519486243373954,0.048925643793465735,63.0,0.0,2,12,False,False,False,False,False
121.408564819885,0.10196693419242261,-1.5255456936808176,0.048925643793465735,22.0,0.0,5,12,False,False,False,False,False
36.2650169585334,1.2374756974863708,-0.6957018814484572,1.3488072528017814,63.0,0.0,6,12,False,False,False,False,False
134.680550018524,0.8589727763883881,-0.3814723207495926,-0.2110506780081974,45.0,0.0,0,12,False,False,False,False,False
104.352034970751,0.8589727763883881,-0.6661886077916578,-0.7310033216115237,61.0,0.0,1,12,False,False,False,False,False
85.9079819233536,0.8589727763883881,-0.9665295691226167,-0.47102699980986057,10.0,0.0,2,12,False,False,False,False,False
88.2075449690532,1.2374756974863708,-1.313744553320257,-0.7310033216115237,28.0,0.0,3,12,False,False,False,False,False
85.5324935340658,0.8589727763883881,-1.1731224847202129,-1.25095596521485,61.0,0.0,4,12,False,False,False,False,False
120.787742012371,0.8589727763883881,-1.2460376314017172,-0.9909796434131868,61.0,0.0,5,12,False,False,False,False,False
71.5352172710921,1.2374756974863708,-0.5637601874533539,0.3089019655951289,61.0,0.0,6,12,False,False,False,False,False
120.791211521354,1.2374756974863708,-0.4457070928261561,0.3089019655951289,61.0,0.0,0,12,False,False,False,False,False
74.6283250889016,1.2374756974863708,-0.9769460186485459,-0.7310033216115237,61.0,0.0,1,12,False,False,False,False,False
86.4115250991858,0.8589727763883881,-0.7130626306583393,-0.7310033216115237,10.0,0.0,2,12,False,False,False,False,False
101.589644453608,0.8589727763883881,-0.6366753341348583,-0.2110506780081974,63.0,0.0,3,12,False,False,False,False,False
114.601001275823,0.8589727763883881,-0.9300719957818645,-0.2110506780081974,61.0,0.0,4,12,False,False,False,False,False
124.541759682586,1.2374756974863708,-0.7529923538410679,0.568878287396792,63.0,0.0,5,12,False,False,False,False,False
41.7300439888931,0.8589727763883881,-0.5342469137965545,0.3089019655951289,61.0,0.0,6,12,False,False,False,False,False
183.608991270752,-0.6550389080035429,-0.9022947970460533,-0.2110506780081974,61.0,0.0,0,12,False,False,False,False,False
220.330670230618,0.8589727763883881,-0.0759231346556692,1.8687598964051078,61.0,0.0,1,12,False,False,False,False,False
152.367434643543,0.8589727763883881,-0.8641011487843128,1.0888309310001183,63.0,0.0,4,12,False,False,False,False,False
131.267289010755,0.8589727763883881,-0.8710454484682656,-0.47102699980986057,63.0,0.0,6,12,False,False,False,False,False
126.58984459848,-0.27653598690556014,-1.0047232173843572,0.048925643793465735,10.0,0.0,0,12,False,False,False,False,False
211.390838466052,-0.27653598690556014,-0.9647934942016285,-0.9909796434131868,61.0,0.0,1,12,False,False,False,False,False
153.166492227541,0.8589727763883881,-0.7963942268657729,-0.47102699980986057,63.0,0.0,3,1,False,False,False,False,False
109.484763536521,0.8589727763883881,-0.7147987055793273,-0.2110506780081974,63.0,0.0,4,1,False,False,False,False,False
116.250540066432,0.10196693419242261,-0.7009101062114218,0.048925643793465735,61.0,0.0,5,1,False,False,False,False,False
67.7899909491401,0.8589727763883881,-0.805074601470714,0.048925643793465735,63.0,0.0,6,1,False,False,False,False,False
146.911067784297,0.8589727763883881,-0.5654962623743421,0.048925643793465735,65.0,0.0,0,1,False,False,False,False,False
147.5457609484,0.8589727763883881,-0.21480912833472535,0.568878287396792,61.0,0.0,1,1,False,False,False,False,False
99.9068767897401,0.8589727763883881,-0.4648039169570265,1.0888309310001183,63.0,0.0,2,1,False,False,False,False,False
113.541525918277,0.8589727763883881,-0.32939007311994656,1.3488072528017814,61.0,0.0,3,1,False,False,False,False,False
119.05554059635,0.8589727763883881,-0.7425759043151386,1.6087835746034447,61.0,0.0,4,1,False,False,False,False,False
127.95986526115,0.8589727763883881,-0.8884061976781475,1.8687598964051078,63.0,0.0,5,1,False,False,False,False,False
83.4017498521773,-1.0335418291015257,-0.8970865722830885,1.3488072528017814,21.0,0.0,6,1,False,False,False,False,False
103.994034974792,1.2374756974863708,-1.2286768821918352,-0.2110506780081974,69.0,0.0,0,1,False,False,False,False,False
166.347532764571,0.48046985529040537,-1.0776383640658616,-1.25095596521485,28.0,0.0,1,1,False,False,False,False,False
139.042567223334,0.8589727763883881,-1.2160283958614897,-0.9909796434131868,28.0,0.0,2,1,False,False,False,False,False
117.779119691395,1.2374756974863708,-1.2842312796634576,-0.47102699980986057,63.0,0.0,3,1,False,False,False,False,False
94.7938386484339,0.8589727763883881,-0.7286873049472331,-1.7709086088181762,61.0,0.0,4,1,False,False,False,False,False
102.633649837911,0.8589727763883881,-0.8467403995744307,-0.7310033216115237,61.0,0.0,5,1,False,False,False,False,False
53.0014671833047,0.8589727763883881,-1.2668705304535754,2.128736218206771,10.0,0.0,6,1,False,False,False,False,False
99.6819363621683,1.2374756974863708,-1.6106133648092396,0.568878287396792,61.0,0.0,0,1,False,False,False,False,False
116.784600007305,0.8589727763883881,-1.7547075832512604,-0.9909796434131868,77.0,0.0,1,1,False,False,False,False,False
102.344424741026,1.2374756974863708,-2.096714342685936,0.8288546091984552,22.0,0.0,2,1,False,False,False,False,False
105.740276056438,1.2374756974863708,-2.107130792211865,0.048925643793465735,22.0,0.0,3,1,False,False,False,False,False
143.164448746188,-1.0335418291015257,-2.3814306297280012,0.568878287396792,10.0,0.0,4,1,False,False,False,False,False
129.09233380561,0.10196693419242261,-2.6418418678762317,-0.7310033216115237,61.0,0.0,5,1,False,False,False,False,False
65.4883238458282,-1.4120447501995084,-2.8414904837898747,-0.2110506780081974,10.0,0.0,6,1,False,False,False,False,False
177.797639286942,0.10196693419242261,-1.5672114917845346,-0.47102699980986057,69.0,0.0,0,1,False,False,False,False,False
63.9844736113181,0.8589727763883881,-1.7008892607006258,-0.2110506780081974,10.0,0.0,1,1,False,False,False,False,False
75.1156293987916,0.8589727763883881,-2.3658059554391073,0.568878287396792,77.0,0.0,2,1,False,False,False,False,False
140.794194214435,0.8589727763883881,-2.287682583994638,-0.7310033216115237,77.0,0.0,3,1,False,False,False,False,False
133.303478983532,1.2374756974863708,-2.1765737890513934,-0.9909796434131868,10.0,0.0,4,1,False,False,False,False,False
101.932146850505,0.8589727763883881,-1.2165243577449179,-0.2110506780081974,63.0,0.0,5,2,False,False,False,False,False
76.7574943519772,-1.790547671297491,-0.9022947970460533,-0.7310033216115237,61.0,0.0,6,2,False,False,False,False,False
154.323103655617,-1.4120447501995084,-1.1818028593251537,-0.7310033216115237,10.0,0.0,0,2,False,False,False,False,False
130.284962020954,0.10196693419242261,-1.1193041621695783,-1.25095596521485,10.0,0.0,1,2,False,False,False,False,False
128.512982776585,-0.27653598690556014,-1.1540256605893424,-0.7310033216115237,10.0,0.0,2,2,False,False,False,False,False
93.2145715747619,0.8589727763883881,-0.5707044871373067,0.048925643793465735,20.0,0.0,3,2,False,False,False,False,False
99.7607356052368,0.8589727763883881,-0.48737289092987307,1.0888309310001183,63.0,0.0,4,2,False,False,False,False,False
120.862739831777,0.8589727763883881,-0.7911860021028083,0.3089019655951289,61.0,0.0,5,2,False,False,False,False,False
57.0074894928223,0.10196693419242261,-0.7321594547892094,1.0888309310001183,63.0,0.0,6,2,False,False,False,False,False
154.183743327497,-1.0335418291015257,-0.7425759043151386,-0.47102699980986057,61.0,0.0,0,2,False,False,False,False,False
93.60500318626259,0.8589727763883881,-0.9804181684905223,0.3089019655951289,61.0,0.0,1,2,False,False,False,False,False
165.738384661521,-0.27653598690556014,-0.8172271259176314,0.568878287396792,10.0,0.0,2,2,False,False,False,False,False
112.481302733138,0.10196693419242261,-0.6297310344509055,0.568878287396792,61.0,0.0,3,2,False,False,False,False,False
127.922310495651,0.10196693419242261,-0.9404884453077936,-0.47102699980986057,10.0,0.0,4,2,False,False,False,False,False
169.517528839106,0.10196693419242261,-0.0672427600507282,1.0888309310001183,61.0,0.0,5,2,False,False,False,False,False
66.1488570531461,0.8589727763883881,-0.8224353506805959,1.6087835746034447,63.0,0.0,6,2,False,False,False,False,False
139.563931976797,-1.790547671297491,-0.7356316046311858,-0.47102699980986057,61.0,0.0,0,2,False,False,False,False,False
101.128808084497,0.8589727763883881,-0.5811209366632359,-0.7310033216115237,10.0,0.0,1,2,False,False,False,False,False
139.712963296062,0.8589727763883881,-0.7859777773398436,-0.7310033216115237,61.0,0.0,2,2,False,False,False,False,False
115.493305434483,0.48046985529040537,-0.40056914488046297,0.048925643793465735,10.0,0.0,3,2,False,False,False,False,False
195.749507104036,0.8589727763883881,-0.6210506598459645,0.048925643793465735,61.0,0.0,4,2,False,False,False,False,False
138.333592943018,0.8589727763883881,-0.8415321748114662,0.048925643793465735,21.0,0.0,5,2,False,False,False,False,False
79.4422222430818,-1.4120447501995084,-0.4665399918780146,0.3089019655951289,61.0,0.0,6,2,False,False,False,False,False
152.556733984074,-1.4120447501995084,-0.3571672718557579,0.048925643793465735,61.0,0.0,0,2,False,False,False,False,False
115.741936459404,-1.4120447501995084,-0.20960090357176078,-0.9909796434131868,61.0,0.0,1,2,False,False,False,False,False
95.0173566075507,0.10196693419242261,-0.2495306267544894,-0.7310033216115237,61.0,0.0,2,2,False,False,False,False,False
142.599019478366,-1.4120447501995084,-0.4300824185372625,-0.9909796434131868,10.0,0.0,3,2,False,False,False,False,False
121.868073185287,0.8589727763883881,-0.805074601470714,-1.25095596521485,61.0,0.0,4,2,False,False,False,False,False
140.96854447309,-1.0335418291015257,-0.9595852694386638,-0.47102699980986057,10.0,0.0,5,3,False,False,False,False,False
78.304687930775,0.48046985529040537,-0.7529923538410679,-0.47102699980986057,10.0,0.0,6,3,False,False,False,False,False
123.816845981151,-1.790547671297491,-0.3884166204335455,-0.2110506780081974,5.0,0.0,0,3,False,False,False,False,False
110.664379295042,0.8589727763883881,-0.7356316046311858,-0.9909796434131868,10.0,0.0,1,3,False,False,False,False,False
